customer_id,gender,age_group,region,product_category,purchase_channel,platform,customer_rating,review_text,sentiment,response_time_hours,issue_resolved,complaint_registered
317,other,36-45,south,fashion,online,nykaa,5,great value for money.,positive,64,no,no
318,other,60+,north,fashion,online,swiggy instamart,1,late delivery and poor packaging.,negative,29,yes,yes
319,other,26-35,west,travel,online,bigbasket,3,"delivery was fine, product is decent.",neutral,18,yes,no
320,other,26-35,central,fashion,online,meesho,1,late delivery and poor packaging.,negative,56,no,yes
321,male,26-35,east,beauty,online,others,5,"amazing experience, highly recommend!",positive,34,yes,no
322,male,60+,central,fashion,online,croma,3,"product is okay, nothing special.",neutral,9,yes,no
323,female,36-45,west,beauty,online,tata cliq,3,"delivery was fine, product is decent.",neutral,71,no,no
324,other,26-35,west,travel,online,flipkart,1,late delivery and poor packaging.,negative,26,yes,yes
325,other,46-60,south,home & kitchen,online,amazon,1,product stopped working after few days.,negative,14,yes,yes
326,male,36-45,central,beauty,online,nykaa,4,great value for money.,positive,41,yes,no
327,male,18-25,west,books,online,boat,5,great value for money.,positive,34,yes,no
328,male,46-60,north,beauty,online,amazon,2,product stopped working after few days.,negative,9,yes,yes
329,male,18-25,north,travel,online,flipkart,4,excellent product! exceeded expectations.,positive,30,yes,no
330,female,18-25,central,groceries,online,shopclues,1,late delivery and poor packaging.,negative,36,yes,yes
331,female,46-60,south,home & kitchen,online,reliance digital,1,customer service was unhelpful.,negative,26,yes,yes
332,female,36-45,east,electronics,online,tata cliq,4,excellent product! exceeded expectations.,positive,63,no,no
333,male,26-35,west,groceries,online,reliance digital,2,late delivery and poor packaging.,negative,45,yes,yes
334,other,18-25,west,electronics,online,others,4,great value for money.,positive,5,yes,no
335,female,36-45,north,sports,online,nykaa,4,great value for money.,positive,39,yes,no
336,other,46-60,west,electronics,online,others,1,customer service was unhelpful.,negative,32,yes,yes
337,other,26-35,central,electronics,online,ajio,4,"amazing experience, highly recommend!",positive,65,no,no
338,male,36-45,south,beauty,online,bigbasket,1,customer service was unhelpful.,negative,57,no,yes
339,male,26-35,east,sports,online,snapdeal,3,average experience overall.,neutral,24,yes,no
340,other,60+,south,fashion,online,ajio,4,"amazing experience, highly recommend!",positive,9,yes,no
341,female,46-60,west,automobile,online,meesho,3,"product is okay, nothing special.",neutral,48,no,no
342,male,26-35,north,groceries,online,meesho,1,very disappointed with the quality.,negative,4,yes,yes
343,female,36-45,east,fashion,online,paytm mall,4,very satisfied with the quality.,positive,16,yes,no
344,female,60+,east,beauty,online,facebook marketplace,1,late delivery and poor packaging.,negative,35,yes,yes
345,other,26-35,west,travel,online,snapdeal,5,fast delivery and great packaging.,positive,66,no,no
346,male,18-25,east,beauty,online,paytm mall,5,great value for money.,positive,68,no,no
347,other,26-35,central,books,online,shopclues,5,very satisfied with the quality.,positive,6,yes,no
348,other,46-60,central,travel,online,meesho,2,product stopped working after few days.,negative,47,yes,yes
349,male,60+,south,home & kitchen,online,meesho,1,very disappointed with the quality.,negative,28,yes,yes
350,male,26-35,north,electronics,online,ajio,5,excellent product! exceeded expectations.,positive,62,no,no
351,female,18-25,east,automobile,online,nykaa,4,excellent product! exceeded expectations.,positive,63,no,no
352,male,18-25,east,beauty,online,flipkart,3,neutral about the quality.,neutral,67,no,no
353,male,36-45,west,groceries,online,nykaa,2,late delivery and poor packaging.,negative,52,no,yes
354,female,18-25,east,fashion,online,flipkart,5,fast delivery and great packaging.,positive,37,yes,no
355,other,18-25,east,fashion,online,meesho,2,late delivery and poor packaging.,negative,7,yes,yes
356,other,46-60,north,travel,online,boat,3,"delivery was fine, product is decent.",neutral,6,yes,no
357,male,60+,west,fashion,online,reliance digital,4,very satisfied with the quality.,positive,34,yes,no
358,other,26-35,south,travel,online,croma,4,excellent product! exceeded expectations.,positive,8,yes,no
359,male,36-45,south,home & kitchen,online,shopclues,2,customer service was unhelpful.,negative,38,yes,yes
360,other,36-45,east,fashion,online,facebook marketplace,5,excellent product! exceeded expectations.,positive,51,no,no
361,other,46-60,north,beauty,online,flipkart,3,neutral about the quality.,neutral,40,yes,no
362,other,60+,east,fashion,online,zepto,2,very disappointed with the quality.,negative,47,yes,yes
363,male,60+,south,home & kitchen,online,croma,1,very disappointed with the quality.,negative,52,no,yes
364,other,26-35,south,electronics,online,snapdeal,1,late delivery and poor packaging.,negative,17,yes,yes
365,male,60+,south,electronics,online,shopclues,1,late delivery and poor packaging.,negative,33,yes,yes
366,female,18-25,north,electronics,online,ajio,3,neutral about the quality.,neutral,54,no,no
367,female,60+,central,travel,online,flipkart,5,excellent product! exceeded expectations.,positive,41,yes,no
368,male,18-25,south,fashion,online,jiomart,4,fast delivery and great packaging.,positive,18,yes,no
369,male,18-25,central,fashion,online,paytm mall,1,customer service was unhelpful.,negative,26,yes,yes
370,other,18-25,central,fashion,online,reliance digital,3,neutral about the quality.,neutral,40,yes,no
371,female,18-25,east,electronics,online,swiggy instamart,2,customer service was unhelpful.,negative,9,yes,yes
372,female,36-45,central,fashion,online,croma,5,"amazing experience, highly recommend!",positive,27,yes,no
373,female,46-60,south,electronics,online,amazon,2,very disappointed with the quality.,negative,34,yes,yes
374,female,46-60,north,fashion,online,bigbasket,2,product stopped working after few days.,negative,50,no,yes
375,other,18-25,central,beauty,online,jiomart,4,great value for money.,positive,35,yes,no
376,male,26-35,west,groceries,online,boat,1,very disappointed with the quality.,negative,49,no,yes
377,other,18-25,west,fashion,online,facebook marketplace,2,late delivery and poor packaging.,negative,61,no,yes
378,other,18-25,central,home & kitchen,online,jiomart,2,product stopped working after few days.,negative,59,no,yes
379,female,46-60,north,beauty,online,flipkart,3,works fine but could be better.,neutral,19,yes,no
380,male,46-60,north,groceries,online,amazon,2,not worth the price.,negative,20,yes,yes
381,male,26-35,central,fashion,online,jiomart,5,very satisfied with the quality.,positive,71,no,no
382,other,26-35,north,travel,online,myntra,2,customer service was unhelpful.,negative,29,yes,yes
383,other,60+,east,groceries,online,bigbasket,2,not worth the price.,negative,10,yes,yes
384,male,36-45,north,groceries,online,tata cliq,2,not worth the price.,negative,17,yes,yes
385,male,26-35,south,sports,online,zepto,3,average experience overall.,neutral,15,yes,no
386,male,60+,north,home & kitchen,online,jiomart,2,not worth the price.,negative,38,yes,yes
387,male,18-25,south,sports,online,nykaa,4,very satisfied with the quality.,positive,50,no,no
388,other,26-35,central,travel,online,shopclues,1,very disappointed with the quality.,negative,4,yes,yes
389,other,46-60,south,books,online,facebook marketplace,1,not worth the price.,negative,50,no,yes
390,male,36-45,central,home & kitchen,online,zepto,3,works fine but could be better.,neutral,64,no,no
391,other,18-25,central,electronics,online,zepto,3,neutral about the quality.,neutral,24,yes,no
392,male,60+,east,fashion,online,ajio,4,excellent product! exceeded expectations.,positive,25,yes,no
393,female,26-35,east,fashion,online,tata cliq,1,product stopped working after few days.,negative,62,no,yes
394,female,46-60,south,sports,online,zepto,5,excellent product! exceeded expectations.,positive,24,yes,no
395,other,26-35,west,beauty,online,lenskart,3,neutral about the quality.,neutral,57,no,no
396,other,46-60,central,home & kitchen,online,meesho,2,not worth the price.,negative,30,yes,yes
397,male,60+,central,fashion,online,others,4,great value for money.,positive,9,yes,no
398,male,46-60,north,beauty,online,facebook marketplace,4,fast delivery and great packaging.,positive,24,yes,no
399,male,60+,west,travel,online,facebook marketplace,5,fast delivery and great packaging.,positive,70,no,no
400,male,36-45,north,automobile,online,nykaa,3,"delivery was fine, product is decent.",neutral,47,yes,no
401,other,18-25,east,home & kitchen,online,nykaa,4,excellent product! exceeded expectations.,positive,51,no,no
402,other,36-45,north,sports,online,myntra,5,fast delivery and great packaging.,positive,67,no,no
403,male,36-45,east,beauty,online,swiggy instamart,5,great value for money.,positive,31,yes,no
404,other,46-60,central,books,online,amazon,4,great value for money.,positive,37,yes,no
405,female,26-35,central,groceries,online,zepto,2,product stopped working after few days.,negative,53,no,yes
406,female,46-60,west,groceries,online,snapdeal,1,late delivery and poor packaging.,negative,58,no,yes
407,female,36-45,east,beauty,online,ajio,1,very disappointed with the quality.,negative,29,yes,yes
408,male,46-60,west,fashion,online,croma,2,product stopped working after few days.,negative,24,yes,yes
409,other,36-45,north,books,online,flipkart,3,works fine but could be better.,neutral,25,yes,no
410,male,26-35,west,groceries,online,zepto,4,very satisfied with the quality.,positive,30,yes,no
411,male,26-35,west,books,online,shopclues,1,customer service was unhelpful.,negative,5,yes,yes
412,male,60+,north,groceries,online,others,4,great value for money.,positive,64,no,no
413,male,18-25,west,automobile,online,amazon,5,"amazing experience, highly recommend!",positive,33,yes,no
414,male,26-35,south,automobile,online,zepto,1,product stopped working after few days.,negative,4,yes,yes
415,male,36-45,east,books,online,jiomart,5,very satisfied with the quality.,positive,71,no,no
416,other,18-25,central,automobile,online,tata cliq,4,excellent product! exceeded expectations.,positive,36,yes,no
417,other,60+,south,automobile,online,snapdeal,1,product stopped working after few days.,negative,66,no,yes
418,male,26-35,central,home & kitchen,online,lenskart,1,customer service was unhelpful.,negative,60,no,yes
419,male,26-35,east,electronics,online,tata cliq,4,excellent product! exceeded expectations.,positive,60,no,no
420,female,26-35,east,travel,online,others,5,very satisfied with the quality.,positive,44,yes,no
421,other,18-25,north,books,online,jiomart,4,excellent product! exceeded expectations.,positive,46,yes,no
422,other,46-60,north,home & kitchen,online,boat,5,great value for money.,positive,8,yes,no
423,other,36-45,south,electronics,online,reliance digital,2,customer service was unhelpful.,negative,6,yes,yes
424,female,26-35,central,travel,online,boat,5,great value for money.,positive,5,yes,no
425,female,60+,south,electronics,online,lenskart,5,excellent product! exceeded expectations.,positive,42,yes,no
426,male,46-60,south,electronics,online,snapdeal,5,excellent product! exceeded expectations.,positive,63,no,no
427,other,36-45,central,travel,online,croma,1,product stopped working after few days.,negative,30,yes,yes
428,other,36-45,south,automobile,online,snapdeal,5,"amazing experience, highly recommend!",positive,29,yes,no
429,male,46-60,central,sports,online,others,3,"product is okay, nothing special.",neutral,46,yes,no
430,other,18-25,north,sports,online,meesho,2,product stopped working after few days.,negative,33,yes,yes
431,male,60+,north,automobile,online,croma,4,excellent product! exceeded expectations.,positive,58,no,no
432,other,26-35,north,sports,online,facebook marketplace,3,average experience overall.,neutral,13,yes,no
433,other,18-25,north,automobile,online,flipkart,2,customer service was unhelpful.,negative,58,no,yes
434,male,36-45,west,books,online,amazon,1,not worth the price.,negative,34,yes,yes
435,female,60+,north,fashion,online,boat,5,"amazing experience, highly recommend!",positive,11,yes,no
436,male,46-60,west,sports,online,flipkart,3,average experience overall.,neutral,30,yes,no
437,female,26-35,east,home & kitchen,online,shopclues,4,"amazing experience, highly recommend!",positive,53,no,no
438,other,26-35,south,sports,online,lenskart,1,very disappointed with the quality.,negative,56,no,yes
439,male,36-45,north,fashion,online,myntra,2,not worth the price.,negative,57,no,yes
440,female,26-35,north,books,online,zepto,4,"amazing experience, highly recommend!",positive,7,yes,no
441,other,60+,north,home & kitchen,online,snapdeal,2,not worth the price.,negative,15,yes,yes
442,male,26-35,east,fashion,online,bigbasket,1,product stopped working after few days.,negative,46,yes,yes
